name,essround,edition,proddate,idno,cntry,stflife,happy,sclmeet,rlgdgr,alcfreq,gndr,agea,eduyrs,hinctnta
ESS7e01,7,1.0,28.10.2015,1899,EE,3,5,4,5,7,2,74,15,
ESS7e01,7,1.0,28.10.2015,1900,EE,7,7,5,0,6,2,74,11,
ESS7e01,7,1.0,28.10.2015,1901,EE,4,5,6,0,7,2,74,12,
ESS7e01,7,1.0,28.10.2015,1902,EE,5,7,2,5,7,2,74,10,
ESS7e01,7,1.0,28.10.2015,1903,EE,3,3,2,10,7,2,74,8,
ESS7e01,7,1.0,28.10.2015,1904,EE,8,9,5,0,7,2,74,15,
ESS7e01,7,1.0,28.10.2015,1905,EE,9,5,2,7,7,2,74,11,
ESS7e01,7,1.0,28.10.2015,1906,EE,7,8,4,3,5,2,74,15,
ESS7e01,7,1.0,28.10.2015,1907,EE,5,5,2,0,6,2,74,11,
ESS7e01,7,1.0,28.10.2015,1910,EE,4,6,3,3,5,2,74,14,
ESS7e01,7,1.0,28.10.2015,1911,EE,2,0,2,10,7,2,74,6,
ESS7e01,7,1.0,28.10.2015,1913,EE,9,8,3,4,6,2,74,7,
ESS7e01,7,1.0,28.10.2015,1914,EE,5,10,4,5,7,2,74,12,
ESS7e01,7,1.0,28.10.2015,1915,EE,6,4,5,6,6,2,74,8,
ESS7e01,7,1.0,28.10.2015,1916,EE,10,10,4,2,6,2,74,13,
ESS7e01,7,1.0,28.10.2015,1917,EE,4,4,6,7,7,2,74,10,
ESS7e01,7,1.0,28.10.2015,1919,EE,2,4,6,1,6,2,73,8,
ESS7e01,7,1.0,28.10.2015,1920,EE,7,10,3,0,4,2,73,11,
ESS7e01,7,1.0,28.10.2015,1922,EE,3,7,4,0,6,2,73,19,
ESS7e01,7,1.0,28.10.2015,1923,EE,7,7,2,5,7,2,73,11,
ESS7e01,7,1.0,28.10.2015,1924,EE,7,7,3,5,7,2,73,10,
ESS7e01,7,1.0,28.10.2015,1926,EE,10,10,4,8,7,2,73,11,
ESS7e01,7,1.0,28.10.2015,1927,EE,9,9,6,0,5,2,73,16,
ESS7e01,7,1.0,28.10.2015,1928,EE,1,3,5,3,7,2,73,12,
ESS7e01,7,1.0,28.10.2015,1929,EE,8,9,3,0,7,2,73,7,
ESS7e01,7,1.0,28.10.2015,1931,EE,6,6,4,7,7,2,73,4,
ESS7e01,7,1.0,28.10.2015,1932,EE,3,9,7,8,5,2,73,12,
ESS7e01,7,1.0,28.10.2015,1933,EE,8,8,4,3,5,2,73,11,
ESS7e01,7,1.0,28.10.2015,1935,EE,8,10,7,8,7,2,73,88,
ESS7e01,7,1.0,28.10.2015,1938,EE,7,7,7,10,7,2,73,13,
ESS7e01,7,1.0,28.10.2015,1940,EE,8,9,4,6,7,2,73,16,
ESS7e01,7,1.0,28.10.2015,1941,EE,1,5,4,2,6,2,73,13,
ESS7e01,7,1.0,28.10.2015,1942,EE,7,8,4,7,6,2,73,12,
ESS7e01,7,1.0,28.10.2015,1943,EE,5,7,5,0,5,2,73,16,
ESS7e01,7,1.0,28.10.2015,1944,EE,10,8,4,8,6,2,73,12,
ESS7e01,7,1.0,28.10.2015,1945,EE,4,7,6,88,6,2,73,16,
ESS7e01,7,1.0,28.10.2015,1946,EE,7,8,2,8,6,2,73,6,
ESS7e01,7,1.0,28.10.2015,1947,EE,5,5,4,4,6,2,73,13,
ESS7e01,7,1.0,28.10.2015,1948,EE,3,3,5,2,6,2,72,10,
ESS7e01,7,1.0,28.10.2015,1952,EE,8,8,4,2,6,2,72,11,
ESS7e01,7,1.0,28.10.2015,1956,EE,8,8,5,1,5,2,72,12,
ESS7e01,7,1.0,28.10.2015,1957,EE,7,8,4,8,3,2,72,16,
ESS7e01,7,1.0,28.10.2015,1958,EE,5,8,5,1,6,2,72,17,
ESS7e01,7,1.0,28.10.2015,1960,EE,9,8,6,5,6,2,72,16,
ESS7e01,7,1.0,28.10.2015,1961,EE,8,8,5,4,5,2,72,11,
ESS7e01,7,1.0,28.10.2015,1963,EE,5,5,6,1,5,2,72,11,
ESS7e01,7,1.0,28.10.2015,1964,EE,8,10,6,10,7,2,72,13,
ESS7e01,7,1.0,28.10.2015,1965,EE,9,7,5,7,5,2,72,7,
ESS7e01,7,1.0,28.10.2015,1969,EE,6,5,2,8,7,2,72,12,
ESS7e01,7,1.0,28.10.2015,1970,EE,5,4,6,3,5,2,72,10,
ESS7e01,7,1.0,28.10.2015,1971,EE,8,6,2,4,7,2,72,7,
ESS7e01,7,1.0,28.10.2015,1972,EE,7,7,3,5,7,2,71,15,
ESS7e01,7,1.0,28.10.2015,1974,EE,10,5,5,5,7,2,71,8,
ESS7e01,7,1.0,28.10.2015,1975,EE,8,10,4,0,6,2,71,8,
ESS7e01,7,1.0,28.10.2015,1976,EE,8,8,5,0,6,2,71,17,
ESS7e01,7,1.0,28.10.2015,1977,EE,7,4,4,0,5,2,71,17,
ESS7e01,7,1.0,28.10.2015,1978,EE,5,5,6,0,6,2,71,7,
ESS7e01,7,1.0,28.10.2015,1980,EE,9,9,5,9,5,2,71,15,
ESS7e01,7,1.0,28.10.2015,1981,EE,6,6,5,1,6,2,71,16,
ESS7e01,7,1.0,28.10.2015,1982,EE,8,8,3,3,6,2,71,9,
ESS7e01,7,1.0,28.10.2015,1983,EE,7,5,3,7,6,2,71,8,
ESS7e01,7,1.0,28.10.2015,1984,EE,5,5,6,0,6,2,71,16,
ESS7e01,7,1.0,28.10.2015,1985,EE,7,10,6,8,7,2,71,14,
ESS7e01,7,1.0,28.10.2015,1986,EE,5,4,5,5,7,2,71,11,
ESS7e01,7,1.0,28.10.2015,1987,EE,7,8,2,0,6,2,71,11,
ESS7e01,7,1.0,28.10.2015,1988,EE,5,5,4,3,6,2,71,10,
ESS7e01,7,1.0,28.10.2015,1989,EE,5,4,2,1,7,2,71,11,
ESS7e01,7,1.0,28.10.2015,1990,EE,4,9,5,2,6,2,71,11,
ESS7e01,7,1.0,28.10.2015,1991,EE,6,8,3,8,5,2,70,11,
ESS7e01,7,1.0,28.10.2015,1992,EE,8,9,3,0,6,2,70,8,
ESS7e01,7,1.0,28.10.2015,1993,EE,7,6,3,3,6,2,70,20,
ESS7e01,7,1.0,28.10.2015,1994,EE,7,9,5,2,6,2,70,13,
ESS7e01,7,1.0,28.10.2015,1996,EE,3,5,4,7,7,2,70,8,
ESS7e01,7,1.0,28.10.2015,1997,EE,5,8,4,0,77,2,70,11,
ESS7e01,7,1.0,28.10.2015,1999,EE,5,7,6,2,6,2,70,10,
ESS7e01,7,1.0,28.10.2015,2000,EE,7,8,6,2,6,2,70,13,
ESS7e01,7,1.0,28.10.2015,2001,EE,5,6,3,1,5,2,70,12,
ESS7e01,7,1.0,28.10.2015,2002,EE,0,3,2,0,5,2,70,4,
ESS7e01,7,1.0,28.10.2015,2003,EE,4,3,3,3,6,2,70,12,
ESS7e01,7,1.0,28.10.2015,2004,EE,7,6,6,7,7,2,70,10,
ESS7e01,7,1.0,28.10.2015,2007,EE,10,10,6,7,7,2,70,11,
ESS7e01,7,1.0,28.10.2015,2008,EE,7,8,4,6,7,2,70,15,
ESS7e01,7,1.0,28.10.2015,2010,EE,8,10,5,0,6,2,70,9,
ESS7e01,7,1.0,28.10.2015,2011,EE,7,7,2,3,6,2,70,15,
ESS7e01,7,1.0,28.10.2015,2012,EE,9,9,4,1,7,2,69,15,
ESS7e01,7,1.0,28.10.2015,2013,EE,2,2,6,10,7,2,69,9,
ESS7e01,7,1.0,28.10.2015,2014,EE,5,5,88,0,6,2,69,7,
ESS7e01,7,1.0,28.10.2015,2016,EE,5,10,6,5,7,2,69,15,
ESS7e01,7,1.0,28.10.2015,2017,EE,8,10,2,0,7,2,69,9,
ESS7e01,7,1.0,28.10.2015,2018,EE,4,6,2,2,7,2,69,6,
ESS7e01,7,1.0,28.10.2015,2019,EE,8,6,2,5,6,2,69,12,
ESS7e01,7,1.0,28.10.2015,2020,EE,5,5,2,3,6,2,69,9,
ESS7e01,7,1.0,28.10.2015,2021,EE,5,2,3,0,5,2,69,11,
ESS7e01,7,1.0,28.10.2015,2022,EE,10,7,4,6,7,2,69,12,
ESS7e01,7,1.0,28.10.2015,2024,EE,8,8,3,2,7,2,69,13,
ESS7e01,7,1.0,28.10.2015,2025,EE,4,5,5,1,3,2,69,11,
ESS7e01,7,1.0,28.10.2015,2026,EE,3,8,6,4,4,2,69,14,
ESS7e01,7,1.0,28.10.2015,2027,EE,5,5,5,5,7,2,69,16,
ESS7e01,7,1.0,28.10.2015,2029,EE,1,5,1,0,2,2,69,9,
ESS7e01,7,1.0,28.10.2015,2030,EE,4,5,3,1,5,2,69,16,
ESS7e01,7,1.0,28.10.2015,2032,EE,4,3,4,1,6,2,69,12,
ESS7e01,7,1.0,28.10.2015,2033,EE,5,5,2,0,6,2,68,11,
ESS7e01,7,1.0,28.10.2015,2034,EE,5,7,4,10,7,2,68,17,
ESS7e01,7,1.0,28.10.2015,2038,EE,10,7,2,7,5,2,68,10,
ESS7e01,7,1.0,28.10.2015,2040,EE,4,5,1,4,7,2,68,25,
ESS7e01,7,1.0,28.10.2015,2041,EE,5,7,4,1,6,2,68,15,
ESS7e01,7,1.0,28.10.2015,2042,EE,6,6,2,4,7,2,68,10,
ESS7e01,7,1.0,28.10.2015,2047,EE,8,8,7,10,7,2,68,18,
ESS7e01,7,1.0,28.10.2015,2048,EE,7,7,6,7,6,2,68,11,
ESS7e01,7,1.0,28.10.2015,2049,EE,5,4,2,5,6,2,68,14,
ESS7e01,7,1.0,28.10.2015,2052,EE,9,7,2,0,7,2,68,9,
ESS7e01,7,1.0,28.10.2015,2054,EE,4,7,5,2,6,2,68,12,
ESS7e01,7,1.0,28.10.2015,2057,EE,5,7,2,3,6,2,68,11,
ESS7e01,7,1.0,28.10.2015,2058,EE,4,5,6,5,5,2,68,12,
ESS7e01,7,1.0,28.10.2015,2060,EE,3,9,4,0,6,2,67,12,
ESS7e01,7,1.0,28.10.2015,2066,EE,5,7,4,1,6,2,67,11,
ESS7e01,7,1.0,28.10.2015,2067,EE,6,5,2,5,6,2,67,11,
ESS7e01,7,1.0,28.10.2015,2068,EE,2,3,4,4,6,2,67,14,
ESS7e01,7,1.0,28.10.2015,2069,EE,5,5,5,2,5,2,67,16,
ESS7e01,7,1.0,28.10.2015,2071,EE,6,10,5,4,7,2,67,14,
ESS7e01,7,1.0,28.10.2015,2072,EE,7,8,6,7,4,2,67,14,
ESS7e01,7,1.0,28.10.2015,2073,EE,3,7,3,3,5,2,67,11,
ESS7e01,7,1.0,28.10.2015,2074,EE,9,9,5,10,6,2,67,16,
ESS7e01,7,1.0,28.10.2015,2075,EE,5,5,6,1,5,2,67,15,
ESS7e01,7,1.0,28.10.2015,2076,EE,7,5,2,1,2,2,67,17,
ESS7e01,7,1.0,28.10.2015,2080,EE,8,6,3,7,6,2,67,12,
ESS7e01,7,1.0,28.10.2015,2081,EE,7,3,4,10,6,2,67,10,
ESS7e01,7,1.0,28.10.2015,2083,EE,7,6,2,6,4,2,67,17,
ESS7e01,7,1.0,28.10.2015,2084,EE,7,7,6,3,5,2,67,13,
ESS7e01,7,1.0,28.10.2015,2085,EE,7,8,4,7,4,2,67,11,
ESS7e01,7,1.0,28.10.2015,2086,EE,7,7,3,0,5,2,67,15,
ESS7e01,7,1.0,28.10.2015,2087,EE,1,6,4,7,7,2,67,9,
ESS7e01,7,1.0,28.10.2015,2088,EE,10,10,3,0,6,2,67,15,
ESS7e01,7,1.0,28.10.2015,2089,EE,6,5,3,5,6,2,66,14,
ESS7e01,7,1.0,28.10.2015,2090,EE,7,7,3,6,6,2,66,16,
ESS7e01,7,1.0,28.10.2015,2091,EE,9,9,5,0,3,2,66,16,
ESS7e01,7,1.0,28.10.2015,2092,EE,6,6,3,0,6,2,66,12,
ESS7e01,7,1.0,28.10.2015,2093,EE,6,5,2,4,4,2,66,12,
ESS7e01,7,1.0,28.10.2015,2096,EE,10,3,6,10,7,2,66,11,
ESS7e01,7,1.0,28.10.2015,2097,EE,7,7,5,3,7,2,66,12,
ESS7e01,7,1.0,28.10.2015,2099,EE,6,6,2,1,6,2,66,13,
ESS7e01,7,1.0,28.10.2015,2101,EE,8,8,3,5,7,2,66,15,
ESS7e01,7,1.0,28.10.2015,2103,EE,7,10,7,10,6,2,66,13,
ESS7e01,7,1.0,28.10.2015,2106,EE,5,5,3,5,4,2,66,9,
ESS7e01,7,1.0,28.10.2015,2109,EE,7,9,2,4,6,2,66,11,
ESS7e01,7,1.0,28.10.2015,2110,EE,8,7,5,4,3,2,66,15,
ESS7e01,7,1.0,28.10.2015,2112,EE,10,5,2,5,6,2,66,88,
ESS7e01,7,1.0,28.10.2015,2114,EE,8,7,3,5,6,2,66,21,
ESS7e01,7,1.0,28.10.2015,2115,EE,6,6,4,6,4,2,66,12,
ESS7e01,7,1.0,28.10.2015,2116,EE,6,6,6,5,7,2,66,11,
ESS7e01,7,1.0,28.10.2015,2117,EE,0,2,5,10,7,2,66,13,
ESS7e01,7,1.0,28.10.2015,2118,EE,5,5,4,5,7,2,66,15,
ESS7e01,7,1.0,28.10.2015,2120,EE,10,10,6,8,1,2,65,16,
ESS7e01,7,1.0,28.10.2015,2122,EE,5,5,3,5,6,2,65,11,
ESS7e01,7,1.0,28.10.2015,2123,EE,2,3,6,8,7,2,65,10,
ESS7e01,7,1.0,28.10.2015,2124,EE,6,6,3,4,5,2,65,12,
ESS7e01,7,1.0,28.10.2015,2125,EE,3,7,3,10,6,2,65,15,
ESS7e01,7,1.0,28.10.2015,2126,EE,7,5,3,0,6,2,65,8,
ESS7e01,7,1.0,28.10.2015,2127,EE,8,7,4,5,6,2,65,12,
ESS7e01,7,1.0,28.10.2015,2128,EE,9,9,5,3,4,2,65,16,
ESS7e01,7,1.0,28.10.2015,2129,EE,9,9,4,5,6,2,65,14,
ESS7e01,7,1.0,28.10.2015,2130,EE,3,4,3,3,7,2,65,9,
ESS7e01,7,1.0,28.10.2015,2133,EE,0,0,3,9,6,2,65,12,
ESS7e01,7,1.0,28.10.2015,2134,EE,1,1,5,0,2,2,65,7,
ESS7e01,7,1.0,28.10.2015,2137,EE,7,5,4,5,7,2,65,13,
ESS7e01,7,1.0,28.10.2015,2138,EE,2,3,4,0,7,2,65,11,
ESS7e01,7,1.0,28.10.2015,2140,EE,8,5,5,5,7,2,65,11,
ESS7e01,7,1.0,28.10.2015,2141,EE,7,7,3,8,7,2,65,16,
ESS7e01,7,1.0,28.10.2015,2142,EE,5,10,2,6,5,2,65,8,
ESS7e01,7,1.0,28.10.2015,2143,EE,3,3,2,5,7,2,65,10,
ESS7e01,7,1.0,28.10.2015,2145,EE,8,10,2,0,4,2,65,11,
ESS7e01,7,1.0,28.10.2015,2146,EE,2,8,7,0,6,2,65,10,
ESS7e01,7,1.0,28.10.2015,2148,EE,4,4,4,5,7,2,65,10,
ESS7e01,7,1.0,28.10.2015,2149,EE,2,5,3,0,5,2,65,12,
ESS7e01,7,1.0,28.10.2015,2150,EE,2,8,7,6,7,2,65,13,
ESS7e01,7,1.0,28.10.2015,2151,EE,5,5,5,6,7,2,64,13,
ESS7e01,7,1.0,28.10.2015,2152,EE,5,6,4,1,4,2,64,17,
ESS7e01,7,1.0,28.10.2015,2153,EE,8,7,6,6,3,2,64,20,
ESS7e01,7,1.0,28.10.2015,2154,EE,6,9,4,5,5,2,64,11,
ESS7e01,7,1.0,28.10.2015,2156,EE,8,8,7,2,7,2,64,12,
ESS7e01,7,1.0,28.10.2015,2159,EE,5,5,2,9,6,2,64,14,
ESS7e01,7,1.0,28.10.2015,2160,EE,9,8,3,0,6,2,64,14,
ESS7e01,7,1.0,28.10.2015,2161,EE,5,5,2,5,6,2,64,16,
ESS7e01,7,1.0,28.10.2015,2162,EE,1,10,2,0,3,2,64,12,
ESS7e01,7,1.0,28.10.2015,2164,EE,6,5,7,5,6,2,64,20,
ESS7e01,7,1.0,28.10.2015,2166,EE,5,5,6,5,5,2,64,16,
ESS7e01,7,1.0,28.10.2015,2167,EE,8,8,3,1,3,2,64,15,
ESS7e01,7,1.0,28.10.2015,2168,EE,5,5,2,88,6,2,64,10,
ESS7e01,7,1.0,28.10.2015,2170,EE,8,10,5,7,4,2,64,22,
ESS7e01,7,1.0,28.10.2015,2171,EE,5,6,2,6,5,2,64,10,
ESS7e01,7,1.0,28.10.2015,2172,EE,6,7,2,5,3,2,64,15,
ESS7e01,7,1.0,28.10.2015,2174,EE,8,5,5,7,2,2,64,17,
ESS7e01,7,1.0,28.10.2015,2178,EE,7,10,4,6,5,2,64,14,
ESS7e01,7,1.0,28.10.2015,2180,EE,5,4,2,5,7,2,64,12,
ESS7e01,7,1.0,28.10.2015,2183,EE,8,6,4,7,6,2,63,13,
ESS7e01,7,1.0,28.10.2015,2184,EE,9,10,4,3,7,2,63,16,
ESS7e01,7,1.0,28.10.2015,2185,EE,8,5,1,0,3,2,63,13,
ESS7e01,7,1.0,28.10.2015,2186,EE,7,10,7,0,5,2,63,18,
ESS7e01,7,1.0,28.10.2015,2187,EE,5,8,5,6,5,2,63,12,
ESS7e01,7,1.0,28.10.2015,2189,EE,5,5,6,7,6,2,63,9,
ESS7e01,7,1.0,28.10.2015,2190,EE,5,5,4,3,7,2,63,10,
ESS7e01,7,1.0,28.10.2015,2192,EE,5,7,5,5,6,2,63,15,
ESS7e01,7,1.0,28.10.2015,2193,EE,8,7,3,3,5,2,63,13,
ESS7e01,7,1.0,28.10.2015,2194,EE,4,7,2,5,6,2,63,10,
ESS7e01,7,1.0,28.10.2015,2195,EE,6,8,4,8,6,2,63,14,
ESS7e01,7,1.0,28.10.2015,2198,EE,3,4,3,4,3,2,63,12,
ESS7e01,7,1.0,28.10.2015,2199,EE,7,7,4,88,4,2,63,14,
ESS7e01,7,1.0,28.10.2015,2201,EE,5,7,2,5,6,2,63,16,
ESS7e01,7,1.0,28.10.2015,2202,EE,10,9,7,8,6,2,63,16,
ESS7e01,7,1.0,28.10.2015,2205,EE,3,5,3,10,4,2,63,14,
ESS7e01,7,1.0,28.10.2015,2206,EE,7,8,6,0,6,2,63,11,
ESS7e01,7,1.0,28.10.2015,2207,EE,6,6,6,5,7,2,63,8,
ESS7e01,7,1.0,28.10.2015,2208,EE,2,7,2,1,7,2,63,18,
ESS7e01,7,1.0,28.10.2015,2210,EE,5,5,4,5,4,2,63,10,
ESS7e01,7,1.0,28.10.2015,2212,EE,5,6,3,5,6,2,63,13,
ESS7e01,7,1.0,28.10.2015,2213,EE,8,8,4,0,6,2,63,15,
ESS7e01,7,1.0,28.10.2015,2214,EE,6,8,2,6,6,2,62,10,
ESS7e01,7,1.0,28.10.2015,2215,EE,8,6,5,5,6,2,62,10,
ESS7e01,7,1.0,28.10.2015,2216,EE,6,5,2,1,7,2,62,11,
ESS7e01,7,1.0,28.10.2015,2217,EE,5,5,3,3,6,2,62,13,
ESS7e01,7,1.0,28.10.2015,2218,EE,5,9,6,6,4,2,62,11,
ESS7e01,7,1.0,28.10.2015,2219,EE,9,8,4,6,7,2,62,14,
ESS7e01,7,1.0,28.10.2015,2220,EE,8,10,4,5,5,2,61,88,
ESS7e01,7,1.0,28.10.2015,2221,EE,5,8,4,5,6,2,62,9,
ESS7e01,7,1.0,28.10.2015,2224,EE,7,7,4,5,4,2,62,88,
ESS7e01,7,1.0,28.10.2015,2225,EE,5,5,6,0,6,2,62,15,
ESS7e01,7,1.0,28.10.2015,2226,EE,8,6,2,0,6,2,62,8,
ESS7e01,7,1.0,28.10.2015,2227,EE,3,5,5,8,4,2,62,11,
ESS7e01,7,1.0,28.10.2015,2229,EE,6,6,3,7,4,2,62,16,
ESS7e01,7,1.0,28.10.2015,2232,EE,5,8,4,5,6,2,62,14,
ESS7e01,7,1.0,28.10.2015,2233,EE,8,7,5,9,7,2,62,13,
ESS7e01,7,1.0,28.10.2015,2235,EE,8,7,5,0,5,2,62,19,
ESS7e01,7,1.0,28.10.2015,2239,EE,6,7,1,3,7,2,62,88,
ESS7e01,7,1.0,28.10.2015,2240,EE,8,7,6,1,5,2,62,16,
ESS7e01,7,1.0,28.10.2015,2242,EE,5,3,2,7,3,2,62,11,
ESS7e01,7,1.0,28.10.2015,2244,EE,5,6,4,5,4,2,62,13,
ESS7e01,7,1.0,28.10.2015,2245,EE,3,2,2,5,6,2,62,21,
ESS7e01,7,1.0,28.10.2015,2247,EE,9,7,6,9,6,2,61,15,
ESS7e01,7,1.0,28.10.2015,2248,EE,5,5,5,5,6,2,61,11,
ESS7e01,7,1.0,28.10.2015,2249,EE,0,6,2,5,3,2,61,11,
ESS7e01,7,1.0,28.10.2015,2250,EE,5,8,6,3,5,2,61,13,
ESS7e01,7,1.0,28.10.2015,2252,EE,10,6,5,10,4,2,61,11,
ESS7e01,7,1.0,28.10.2015,2253,EE,7,7,6,2,6,2,61,15,
ESS7e01,7,1.0,28.10.2015,2254,EE,8,8,6,5,3,2,61,15,
ESS7e01,7,1.0,28.10.2015,2255,EE,5,7,5,6,6,2,61,14,
ESS7e01,7,1.0,28.10.2015,2256,EE,5,8,3,7,6,2,61,19,
ESS7e01,7,1.0,28.10.2015,2257,EE,7,6,2,5,4,2,61,22,
ESS7e01,7,1.0,28.10.2015,2258,EE,6,7,3,1,5,2,61,13,
ESS7e01,7,1.0,28.10.2015,2259,EE,7,7,4,4,7,2,61,30,
ESS7e01,7,1.0,28.10.2015,2261,EE,5,7,3,6,6,2,61,10,
ESS7e01,7,1.0,28.10.2015,2262,EE,5,9,2,7,6,2,61,12,
ESS7e01,7,1.0,28.10.2015,2264,EE,8,9,3,6,3,2,61,12,
ESS7e01,7,1.0,28.10.2015,2265,EE,5,10,2,8,7,2,61,11,
ESS7e01,7,1.0,28.10.2015,2266,EE,5,7,2,5,6,2,61,13,
ESS7e01,7,1.0,28.10.2015,2272,EE,7,6,2,0,6,2,61,16,
ESS7e01,7,1.0,28.10.2015,2273,EE,5,6,5,3,3,2,61,13,
ESS7e01,7,1.0,28.10.2015,2275,EE,8,8,3,5,7,2,61,14,
ESS7e01,7,1.0,28.10.2015,2276,EE,8,7,5,1,3,2,61,16,
ESS7e01,7,1.0,28.10.2015,2279,EE,3,5,2,5,6,2,60,10,
ESS7e01,7,1.0,28.10.2015,2280,EE,5,5,4,5,6,2,60,16,
ESS7e01,7,1.0,28.10.2015,2281,EE,8,8,4,1,2,2,60,16,
ESS7e01,7,1.0,28.10.2015,2283,EE,4,5,4,4,5,2,60,15,
ESS7e01,7,1.0,28.10.2015,2284,EE,5,6,5,4,6,2,60,10,
ESS7e01,7,1.0,28.10.2015,2285,EE,6,7,6,6,6,2,60,15,
ESS7e01,7,1.0,28.10.2015,2286,EE,9,9,4,88,7,2,60,15,
ESS7e01,7,1.0,28.10.2015,2287,EE,6,5,2,1,6,2,60,13,
ESS7e01,7,1.0,28.10.2015,2289,EE,3,7,3,8,7,2,60,9,
ESS7e01,7,1.0,28.10.2015,2290,EE,4,3,4,6,3,2,60,10,
ESS7e01,7,1.0,28.10.2015,2292,EE,8,8,3,5,6,2,60,16,
ESS7e01,7,1.0,28.10.2015,2294,EE,8,8,1,6,3,2,60,13,
ESS7e01,7,1.0,28.10.2015,2296,EE,4,5,6,4,7,2,60,8,
ESS7e01,7,1.0,28.10.2015,2297,EE,5,3,2,0,5,2,60,10,
ESS7e01,7,1.0,28.10.2015,2298,EE,8,8,4,5,7,2,60,88,
ESS7e01,7,1.0,28.10.2015,2299,EE,5,6,4,1,5,2,60,14,
ESS7e01,7,1.0,28.10.2015,2300,EE,5,7,3,1,5,2,60,11,
ESS7e01,7,1.0,28.10.2015,2302,EE,8,8,5,5,6,2,60,24,
ESS7e01,7,1.0,28.10.2015,2303,EE,7,8,2,3,3,2,60,17,
ESS7e01,7,1.0,28.10.2015,2305,EE,8,9,3,4,5,2,60,13,
ESS7e01,7,1.0,28.10.2015,2306,EE,6,6,4,5,6,2,60,13,
ESS7e01,7,1.0,28.10.2015,2307,EE,7,7,3,7,5,2,60,15,
ESS7e01,7,1.0,28.10.2015,2308,EE,7,5,6,0,5,2,60,8,
ESS7e01,7,1.0,28.10.2015,2309,EE,9,9,7,6,3,2,60,18,
ESS7e01,7,1.0,28.10.2015,2310,EE,4,5,6,0,4,2,59,11,
ESS7e01,7,1.0,28.10.2015,2311,EE,1,1,2,7,7,2,59,11,
ESS7e01,7,1.0,28.10.2015,2312,EE,3,5,4,5,5,2,59,21,
ESS7e01,7,1.0,28.10.2015,2313,EE,7,8,4,7,6,2,59,18,
ESS7e01,7,1.0,28.10.2015,2314,EE,5,6,4,0,7,2,59,15,
ESS7e01,7,1.0,28.10.2015,2315,EE,6,7,4,10,7,2,59,16,
ESS7e01,7,1.0,28.10.2015,2316,EE,5,8,3,5,7,2,59,88,
ESS7e01,7,1.0,28.10.2015,2319,EE,5,8,2,3,1,2,59,13,
ESS7e01,7,1.0,28.10.2015,2320,EE,6,8,2,0,6,2,59,11,
ESS7e01,7,1.0,28.10.2015,2321,EE,5,5,2,1,5,2,59,13,
ESS7e01,7,1.0,28.10.2015,2322,EE,8,9,4,4,6,2,59,14,
ESS7e01,7,1.0,28.10.2015,2323,EE,6,6,5,5,5,2,59,13,
ESS7e01,7,1.0,28.10.2015,2324,EE,8,8,3,7,5,2,59,15,
ESS7e01,7,1.0,28.10.2015,2325,EE,3,5,2,2,6,2,59,15,
ESS7e01,7,1.0,28.10.2015,2326,EE,10,10,2,5,7,2,59,15,
ESS7e01,7,1.0,28.10.2015,2328,EE,7,5,5,4,5,2,59,16,
ESS7e01,7,1.0,28.10.2015,2332,EE,9,10,5,0,4,2,59,16,
ESS7e01,7,1.0,28.10.2015,2334,EE,4,4,5,6,6,2,59,18,
ESS7e01,7,1.0,28.10.2015,2335,EE,7,5,3,4,7,2,59,10,
ESS7e01,7,1.0,28.10.2015,2336,EE,4,5,4,5,6,2,59,12,
ESS7e01,7,1.0,28.10.2015,2339,EE,8,8,2,0,4,2,59,15,
ESS7e01,7,1.0,28.10.2015,2342,EE,7,8,3,7,6,2,59,11,
ESS7e01,7,1.0,28.10.2015,2344,EE,3,8,2,7,5,2,58,14,
ESS7e01,7,1.0,28.10.2015,2348,EE,7,8,4,8,6,2,58,88,
ESS7e01,7,1.0,28.10.2015,2349,EE,6,6,3,3,7,2,58,10,
ESS7e01,7,1.0,28.10.2015,2350,EE,6,8,4,8,5,2,58,12,
ESS7e01,7,1.0,28.10.2015,2351,EE,5,6,2,8,5,2,58,13,
ESS7e01,7,1.0,28.10.2015,2352,EE,2,5,7,0,7,2,58,12,
ESS7e01,7,1.0,28.10.2015,2353,EE,5,6,2,3,7,2,58,15,
ESS7e01,7,1.0,28.10.2015,2356,EE,7,8,6,5,5,2,58,13,
ESS7e01,7,1.0,28.10.2015,2357,EE,7,7,3,7,3,2,58,11,
ESS7e01,7,1.0,28.10.2015,2358,EE,7,6,3,4,6,2,58,12,
ESS7e01,7,1.0,28.10.2015,2360,EE,5,10,7,0,1,2,58,8,
ESS7e01,7,1.0,28.10.2015,2362,EE,5,5,2,8,4,2,58,12,
ESS7e01,7,1.0,28.10.2015,2363,EE,5,88,3,0,4,2,58,17,
ESS7e01,7,1.0,28.10.2015,2364,EE,7,8,6,6,7,2,58,13,
ESS7e01,7,1.0,28.10.2015,2365,EE,6,7,3,8,3,2,58,15,
ESS7e01,7,1.0,28.10.2015,2366,EE,5,5,3,0,6,2,58,14,
ESS7e01,7,1.0,28.10.2015,2367,EE,5,5,2,5,7,2,58,11,
ESS7e01,7,1.0,28.10.2015,2368,EE,8,8,2,1,7,2,58,15,
ESS7e01,7,1.0,28.10.2015,2369,EE,5,7,4,6,6,2,58,10,
ESS7e01,7,1.0,28.10.2015,2370,EE,9,9,5,7,6,2,58,13,
